RunID,SubrunID,EventID,SubEventID
8388,4294967295,7,0
6637,4294967295,181,0
3055,4294967295,28,0
2866,4294967295,141,0
1219,4294967295,35,0
8737,4294967295,113,0
877,4294967295,147,0
7833,4294967295,152,0
2042,4294967295,45,0
9344,4294967295,176,0
3854,4294967295,195,0
277,4294967295,1,0
3079,4294967295,105,0
8174,4294967295,164,0
9392,4294967295,157,0
3771,4294967295,30,0
160,4294967295,105,0
9062,4294967295,167,0
4660,4294967295,23,0
9717,4294967295,75,0
394,4294967295,78,0
8063,4294967295,166,0
1557,4294967295,110,0
8927,4294967295,184,0
5571,4294967295,85,0
6766,4294967295,190,0
510,4294967295,138,0
2090,4294967295,44,0
7157,4294967295,123,0
4848,4294967295,86,0
2654,4294967295,127,0
7666,4294967295,190,0
3914,4294967295,141,0
8958,4294967295,177,0
8264,4294967295,73,0
6205,4294967295,170,0
4358,4294967295,59,0
277,4294967295,49,0
6552,4294967295,49,0
3749,4294967295,82,0
6883,4294967295,137,0
8828,4294967295,34,0
6968,4294967295,112,0
9835,4294967295,6,0
1721,4294967295,36,0
6725,4294967295,62,0
8596,4294967295,22,0
2750,4294967295,25,0
4785,4294967295,198,0
5838,4294967295,123,0
2175,4294967295,17,0
4034,4294967295,4,0
4702,4294967295,34,0
6453,4294967295,140,0
6777,4294967295,4,0
6861,4294967295,145,0
5518,4294967295,155,0
6502,4294967295,166,0
5766,4294967295,28,0
1044,4294967295,167,0
4209,4294967295,169,0
9222,4294967295,50,0
6815,4294967295,140,0
8213,4294967295,148,0
5638,4294967295,13,0
4803,4294967295,119,0
9529,4294967295,162,0
8849,4294967295,103,0
858,4294967295,132,0
6184,4294967295,31,0
5357,4294967295,154,0
8131,4294967295,31,0
2328,4294967295,75,0
7019,4294967295,55,0
4229,4294967295,112,0
8374,4294967295,101,0
5034,4294967295,1,0
6131,4294967295,4,0
8322,4294967295,1,0
5988,4294967295,189,0
5978,4294967295,196,0
9793,4294967295,147,0
9713,4294967295,59,0
678,4294967295,80,0
8344,4294967295,180,0
1646,4294967295,51,0
349,4294967295,57,0
7094,4294967295,186,0
6120,4294967295,200,0
3332,4294967295,32,0
8944,4294967295,10,0
3294,4294967295,133,0
356,4294967295,46,0
7705,4294967295,54,0
3289,4294967295,137,0
2665,4294967295,65,0
9533,4294967295,49,0
7216,4294967295,84,0
7367,4294967295,157,0
744,4294967295,92,0
6839,4294967295,9,0
6187,4294967295,124,0
7566,4294967295,189,0
4155,4294967295,133,0
1656,4294967295,74,0
7494,4294967295,50,0
8187,4294967295,116,0
2454,4294967295,151,0
6039,4294967295,161,0
6741,4294967295,135,0
8568,4294967295,34,0
9292,4294967295,32,0
5736,4294967295,162,0
7663,4294967295,65,0
9349,4294967295,169,0
5399,4294967295,35,0
627,4294967295,163,0
6195,4294967295,114,0
8966,4294967295,43,0
4143,4294967295,67,0
4572,4294967295,45,0
871,4294967295,146,0
5786,4294967295,200,0
6831,4294967295,63,0
7357,4294967295,118,0
351,4294967295,153,0
5680,4294967295,41,0
3304,4294967295,96,0
5736,4294967295,53,0
4413,4294967295,109,0
4969,4294967295,93,0
6351,4294967295,57,0
7096,4294967295,126,0
1186,4294967295,20,0
2771,4294967295,195,0
2188,4294967295,16,0
155,4294967295,181,0
8282,4294967295,170,0
1162,4294967295,121,0
5369,4294967295,122,0
8437,4294967295,122,0
494,4294967295,133,0
7771,4294967295,44,0
819,4294967295,35,0
5357,4294967295,108,0
9687,4294967295,26,0
885,4294967295,79,0
3590,4294967295,86,0
5202,4294967295,60,0
3634,4294967295,30,0
1416,4294967295,113,0
8441,4294967295,148,0
2537,4294967295,69,0
7921,4294967295,48,0
4584,4294967295,79,0
9870,4294967295,39,0
2574,4294967295,22,0
7451,4294967295,142,0
6225,4294967295,23,0
2556,4294967295,120,0
9787,4294967295,132,0
9424,4294967295,177,0
2344,4294967295,160,0
8428,4294967295,54,0
7552,4294967295,13,0
629,4294967295,58,0
9810,4294967295,33,0
6537,4294967295,89,0
2158,4294967295,92,0
5781,4294967295,166,0
2443,4294967295,165,0
775,4294967295,56,0
2574,4294967295,64,0
7028,4294967295,183,0
2280,4294967295,34,0
302,4294967295,36,0
8850,4294967295,62,0
1866,4294967295,83,0
2838,4294967295,60,0
687,4294967295,186,0
3332,4294967295,186,0
5035,4294967295,51,0
3908,4294967295,128,0
6608,4294967295,104,0
2278,4294967295,31,0
7767,4294967295,18,0
5976,4294967295,33,0
4403,4294967295,199,0
76,4294967295,151,0
4256,4294967295,30,0
2809,4294967295,44,0
9213,4294967295,132,0
6565,4294967295,157,0
3924,4294967295,189,0
9969,4294967295,38,0
8004,4294967295,45,0
474,4294967295,186,0
9658,4294967295,102,0
8525,4294967295,25,0
7691,4294967295,115,0
9315,4294967295,43,0
7909,4294967295,33,0
8744,4294967295,84,0
634,4294967295,6,0
3021,4294967295,190,0
2465,4294967295,72,0
4030,4294967295,172,0
4609,4294967295,198,0
3461,4294967295,198,0
774,4294967295,82,0
1170,4294967295,12,0
8799,4294967295,10,0
1371,4294967295,135,0
1922,4294967295,4,0
8802,4294967295,83,0
8401,4294967295,137,0
1684,4294967295,24,0
8307,4294967295,91,0
6004,4294967295,106,0
4336,4294967295,121,0
7139,4294967295,53,0
9980,4294967295,193,0
834,4294967295,104,0
6751,4294967295,18,0
6863,4294967295,25,0
3190,4294967295,190,0
9697,4294967295,89,0
9154,4294967295,78,0
